tweet_id,img_id,label1,label2,label3,voted_label,agreement
1665813810857345024,Fx4oqdeaQAYb-Bb,Infrastructure,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1665811718054838272,Fx4m7j3XgAM3jjq,Support,Support,Support,Support,full
1665803704610750464,Fx4fon7aIAARlir,Warnings & Status Updates,Reports of Actions of Responders,Weather Reports,Warnings & Status Updates,none
1665801754531840000,Fx4d3W0aYAErNHD,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1665792099839795200,Fx4VFblagAEvxII,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,Reports of Actions of Responders,majority
1665771172829573120,Fx4CDbcagAAmqGu,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1665770508787277824,Fx4BczyX0AUFFIu,Insurance,Insurance,Insurance,Insurance,full
1665767358668099584,Fx3-lP8aQAUUKKR,Warnings & Status Updates,General Information,Political,Warnings & Status Updates,none
1665755816027365376,Fx3z00gagAIYDG2,Warnings & Status Updates,Smoke & Air Quality,Preparedness,Warnings & Status Updates,none
1665755816027365376,Fx3z00haAAINmQd,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1665750620496642048,Fx3vXLRXsAAELN6,Preparedness,Warnings & Status Updates,Preparedness,Preparedness,majority
1665750563781263360,Fx3vT1WWwAArOVY,Smoke & Air Quality,Support,Preparedness,Smoke & Air Quality,none
1665744092037361664,Fx3pbK3XsAEzWUQ,Evacuees,Evacuees,Preparedness,Evacuees,majority
1665735500060143616,Fx3hnE3WIAEKjb4,Insurance,Preparedness,Support,Insurance,none
1665712660015378432,Fx3MjiBagAAsVLQ,Support,Insurance,Insurance,Insurance,majority
1665520625283133440,Fx0eLidaEAAkUZ-,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1665494253374414848,Fx0GFN3aQAAgHuJ,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1665489908276903936,Fx0COw_aQAox5DE,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1665489718061027328,Fx0CCGlaUAATqSI,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1665432109388029952,FxzNpjXaYAAnnZy,Weather Reports,Smoke & Air Quality,Weather Reports,Weather Reports,majority
1665331798795010048,FxxycllWYAAXNnT,Insurance,Preparedness,Support,Insurance,none
1665207617025716224,Fxv_0T3aAAAM_l1,Warnings & Status Updates,General Information,General Information,General Information,majority
1665123710632853504,Fxu1Lx5aQAARzdc,Evacuees,Support,Support,Support,majority
1665121039435563008,FxuywoRaYAAFngb,General Information,Preparedness,Preparedness,Preparedness,majority
1665116172151570432,FxuuUV9akAA47cI,Warnings & Status Updates,Support,Support,Support,majority
1665053273580007424,Fxt1IPqWIAAheNN,Support,Preparedness,Support,Support,majority
1665033157706502144,Fxti1LZWIAAxm72,Insurance,Insurance,Insurance,Insurance,full
1664982559745355776,Fxs00EjagAAE0rj,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,Reports of Actions of Responders,majority
1664982559745355776,Fxs00EkakAAdsbM,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,Reports of Actions of Responders,majority
1664864352451588096,FxrJTNfWAAELvyz,Smoke & Air Quality,Smoke & Air Quality,Evacuees,Smoke & Air Quality,majority
1664864352451588096,FxrJTNeWIAAL298,Smoke & Air Quality,Smoke & Air Quality,Evacuees,Smoke & Air Quality,majority
1664761703303880704,Fxpr7PKaMAA8RTv,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1664741957799927808,FxpZ-1faYAAdLBm,General Information,General Information,Warnings & Status Updates,General Information,majority
1664727444115341312,FxpIyxDXwAQJ3iP,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1664712324358307840,Fxo_CKAX0AI4o8k,Evacuees,Reports of Actions of Responders,Support,Evacuees,none
1664703934919856128,Fxo3QR_X0AE8zNB,Support,Support,Support,Support,full
1664678513561960448,FxogRpnacAA3_YJ,Advertisement,Advertisement,Advertisement,Advertisement,full
1664648096519782400,FxoEnr6WAAMm_d9,Infrastructure,Reports of Actions of Responders,Infrastructure,Infrastructure,majority
1664630883519791104,Fxn09zKXsAASmWd,Advertisement,Support,Support,Support,majority
1664618341586067456,Fxnpj6cWwAAQ4hw,Support,Advertisement,Support,Support,majority
1664411650173341696,FxktjCNaIAMN5uj,General Information,Advertisement,Warnings & Status Updates,General Information,none
1664411650173341696,FxktDdTaEAE928K,Political,Other,Warnings & Status Updates,Political,none
1664383833553403904,FxkURYlacAAd63H,Support,Support,Support,Support,full
1664383682336161792,FxkUIx2acAA54FJ,Other,Other,Other,Other,full
1664342175449247744,FxjuOMIaUAAB3MM,Weather Reports,Warnings & Status Updates,Political,Weather Reports,none
1664342175449247744,FxjuOMKakAAS51W,Weather Reports,Warnings & Status Updates,Political,Weather Reports,none
1664342175449247744,FxjtswMaIAATtfK,Weather Reports,Warnings & Status Updates,Political,Weather Reports,none
1664329863765827584,FxjjMP7WIAAL2Ea,General Information,General Information,General Information,General Information,full
1664324733457031168,FxjehcZWwB0JMQM,Insurance,Insurance,Insurance,Insurance,full
1664323304935636992,FxjdOenXwA8LiV7,Warnings & Status Updates,General Information,Warnings & Status Updates,Warnings & Status Updates,majority
1664312169222090752,FxjTGRVXwAAdLa2,Support,Support,Support,Support,full
1664305864763736064,FxjNW-WXwAMbaur,Insurance,Insurance,Insurance,Insurance,full
1664305864763736064,FxjNW_VWwAEduYv,Insurance,Insurance,Insurance,Insurance,full
1664305864763736064,FxjNW_7WIAEt-7B,Insurance,Insurance,Insurance,Insurance,full
1664305864763736064,FxjNW-IXwAYAO9-,Insurance,Insurance,Insurance,Insurance,full
1664305207495503872,FxjLfAaaEAAmlpr,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1664305207495503872,FxjLirOaQAAlkLK,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1664282481045164032,Fxi367raQAA33sg,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1664269216671993856,FxisCHhaQAQR_Tl,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1664229974558257152,FxiITR4aUAMR6Iu,Support,Support,Support,Support,full
1664229881453088768,FxiIAlvaEAAz77-,Other,Support,Support,Support,majority
1664038373647081472,FxfZzdSaQAEE4a6,Warnings & Status Updates,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,majority
1664037834875973632,FxfZl6LX0AMgIjf,General Information,Preparedness,Support,General Information,none
1664037834875973632,FxfZl6zWYAExPZ2,Support,Preparedness,Support,Support,majority
1664016453794660352,FxfGJSmWwAQnW47,Insurance,Insurance,Insurance,Insurance,full
1664016453794660352,FxfGJU7X0AY-QKl,Insurance,Insurance,Insurance,Insurance,full
1664016453794660352,FxfGJTBXgAA6lyK,Insurance,Insurance,Insurance,Insurance,full
1664016453794660352,FxfGJTUWIAAwWCZ,Insurance,Insurance,Insurance,Insurance,full
1664006436303650816,Fxe9CSnXoAoUWLx,Other,Other,Other,Other,full
1663999503635189760,FxeynYWaIAA3CGs,Other,Reports of Actions of Responders,Other,Other,majority
1663965289883770880,FxeW9NpaMAAFp6-,Evacuees,Preparedness,Insurance,Evacuees,none
1663949756555571200,FxeJfD5WAA8iPPR,Insurance,Insurance,Insurance,Insurance,full
1663940737371897856,FxeBOVwaQAA1Fk1,Reports of Actions of Responders,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1663939921298571264,Fxd_5IHagAAIOkW,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1663939921298571264,FxeAdS8aIAAliCt,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1663939921298571264,FxeASdLaAAAetno,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1663939326072217600,Fxd__vmWcAUbXGX,Preparedness,Smoke & Air Quality,Preparedness,Preparedness,majority
1663745216657108992,FxbPdM4acAA2akF,Support,Preparedness,Evacuees,Support,none
1663739598655356928,FxbKWGuaUAEV6DD,Support,Preparedness,Support,Support,majority
1663684900309045248,FxaYbAzaAAAI81C,Political,Political,Political,Political,full
1663679652618186752,FxaT0xkacAEkWQV,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1663610228309622784,FxZUfcraIAAmgf4,Evacuees,Evacuees,Evacuees,Evacuees,full
1663603232164159488,FxZOTBlXwAAf8fn,Insurance,Support,Insurance,Insurance,majority
1663598731340414976,FxZKOs9WAAIg2V3,Insurance,Insurance,Insurance,Insurance,full
1663593113548619776,FxZFHodakAAx9sy,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1663438517815615488,FxW4Yi9akAAB2d6,Political,Political,Political,Political,full
1663430381331447808,FxWvKHxaQAI7Ggj,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1663408535408103424,FxWcWQiaUAEHW06,Reports of Actions of Responders,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1663408535408103424,FxWcWQkagAAoHRH,Reports of Actions of Responders,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1663340791731998720,FxVfBsAaIAABU4I,Reports of Actions of Responders,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1663307629886853120,FxVBUgoaYAE39T2,Reports of Actions of Responders,Reports of Actions of Responders,Warnings & Status Updates,Reports of Actions of Responders,majority
1663305609825906688,FxU_mhwWIAAVTSa,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1663293476006662144,FxU0mc5akAIF91_,Warnings & Status Updates,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,majority
1663281619036254208,FxUp0ZPXwAUPEpK,Insurance,Support,Insurance,Insurance,majority
1663270073220616192,FxUfF2OaEAA3ORN,Reports of Actions of Responders,Weather Reports,Reports of Actions of Responders,Reports of Actions of Responders,majority
1663266505130385408,FxUcDb0aIAAHa-Z,Political,Political,Political,Political,full
1663264317217861632,FxUZ_YoacAE3jmM,General Information,Advertisement,Advertisement,Advertisement,majority
1663251683894530048,FxUOiDDaMAEfmWe,Political,Political,Political,Political,full
1663251288077762560,FxUOCkZWYAAuOy_,Preparedness,General Information,Advertisement,Preparedness,none
1663251146692255744,FxUNhHgaYAAf9ZM,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1663251146692255744,FxUNji-acAACw9f,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1663251146692255744,FxUNh24aEAA86_i,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1663251146692255744,FxUNiSCaAAAdIp2,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1663184214810828800,FxTROsdWYAopIDL,Insurance,Insurance,Insurance,Insurance,full
1663172166198730752,FxTGRbSWcAMph2a,Support,Advertisement,Support,Support,majority
1662973748021174272,FxQRz2takAAAZwB,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1662968246105157632,FxQMhVraUAAbRK_,Support,Support,Insurance,Support,majority
1662868282557472768,FxOx4tGacAEj7UH,Advertisement,Advertisement,Advertisement,Advertisement,full
1662866670640316416,FxOwQoqacAANB1p,Other,Other,Other,Other,full
1662642357492400128,FxLj99xaQAEP8RY,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,Reports of Actions of Responders,majority
1662642357492400128,FxLjxl2aUAERcPP,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,Reports of Actions of Responders,majority
1662581582295867392,FxKtIjKakAA2EqE,Other,Other,Other,Other,full
1662566339179958272,FxKfRk8WwAEQcih,Political,Political,Political,Political,full
1662500938001825792,FxJjsh5aIAAG8d4,Advertisement,Advertisement,Advertisement,Advertisement,full
1662498939218857984,FxJh3UMagAAQhD0,Advertisement,Advertisement,Advertisement,Advertisement,full
1662497146409738240,FxJehQcaIAAT7HM,Other,Reports of Actions of Responders,Other,Other,majority
1662492668297969664,FxJcRVWXsAAv2zI,Support,Support,Support,Support,full
1662428437452304384,Fwx7Uv-aIAA4ioS,Support,Support,Support,Support,full
1662310875464884224,FxG27qcacAAu2xS,Other,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1662191202572304384,FxFKFbMaMAI7mjv,General Information,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1662188183952424960,FxFHT_GWwA4BCHs,Support,Advertisement,Support,Support,majority
1662177632807686144,FxE9vlzaMAAbrQK,Warnings & Status Updates,Reports of Actions of Responders,Warnings & Status Updates,Warnings & Status Updates,majority
1662142006888415232,FxEdWNQXgAA-2Q_,Support,Support,Support,Support,full
1662129415495749632,FxERSafaUAM97o8,Advertisement,Advertisement,Advertisement,Advertisement,full
1661983439657250816,FxCNHkfagAEl3Bp,Advertisement,Advertisement,Advertisement,Advertisement,full
1661949853872824320,FxBulOkakAEzITA,Other,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1661847647488016384,FxARoM6WcAAe4fy,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1661847647488016384,FxARn_yWAAErMMq,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1661842118585753600,FxAMmRkWIBwvMCo,Insurance,Insurance,Insurance,Insurance,full
1661775434973949952,Fw_P8wDXsAUTRSw,Insurance,Insurance,Insurance,Insurance,full
1661768309237506048,Fw_ImbfakAQw_hb,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1661765125400072192,Fw_Fq-JaIAElKUo,General Information,Political,Preparedness,General Information,none
1661759025547968512,Fw939HgaIAMqlFQ,Smoke & Air Quality,Advertisement,Advertisement,Advertisement,majority
1661745414180331520,Fw-0fZgacAEkS8C,Advertisement,Advertisement,Advertisement,Advertisement,full
1661740226539323392,Fw-vNlSaMAciK24,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1661740226539323392,Fw-vNlQaEAE2j-7,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1661740226539323392,Fw-vNlQaAAEkyHh,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1661740226539323392,Fw-vNleagAAkKTg,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1661726311264468992,Fw93p9maUAEomsc,Preparedness,Preparedness,Preparedness,Preparedness,full
1661676922596896768,Fw92U9kaQAE92RZ,Advertisement,Advertisement,Advertisement,Advertisement,full
1661638976350953472,Fw9TjgMagAA7TeZ,Advertisement,Advertisement,Advertisement,Advertisement,full
1661580062129520640,Fw8ePgQakAEKA19,Other,Smoke & Air Quality,Other,Other,majority
1661550793693216768,Fw8DpHNaMAINUWu,Other,Infrastructure,Preparedness,Other,none
1661550554215235584,Fw8DHj8agAADIhX,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1661550554215235584,Fw8DOtJaUAAMFMG,Warnings & Status Updates,Warnings & Status Updates,General Information,Warnings & Status Updates,majority
1661522497655955456,Fw7p4jbaIAAWrYP,General Information,Support,Warnings & Status Updates,General Information,none
1661508040947023872,Fw7cX5gaAAAvhT1,Smoke & Air Quality,General Information,General Information,General Information,majority
1661492287053131776,Fw7OavdaUAEsUrU,Evacuees,Support,Warnings & Status Updates,Evacuees,none
1661487023054626816,Fw7JpKZXgAAyP2F,Other,Support,Warnings & Status Updates,Other,none
1661487023054626816,Fw7JpKtWYAAbRhg,Evacuees,Support,Warnings & Status Updates,Evacuees,none
1661487023054626816,Fw7JpKXWAAIt1KA,Evacuees,Support,Warnings & Status Updates,Evacuees,none
1661462085505810432,Fw6y8-FagBA8ber,Support,Support,Support,Support,full
1661458650383233024,Fw6v1YGXwAEyTvG,Warnings & Status Updates,Evacuees,Evacuees,Evacuees,majority
1661456280131862528,Fw51-veaEAAFqNb,Advertisement,Advertisement,Advertisement,Advertisement,full
1661447348642369536,Fw6ljx4X0AE4Ds-,Preparedness,Preparedness,Support,Preparedness,majority
1661437183494946816,Fw6b8_MXsAEz3nL,Smoke & Air Quality,Smoke & Air Quality,Preparedness,Smoke & Air Quality,majority
1661436213566517248,Fw6bbUKacAYOXev,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1661432051139051520,Fw6XpXWWYAEMSgE,Advertisement,Advertisement,Advertisement,Advertisement,full
1661425624697667584,Fw6RzT5WABcPAMM,Preparedness,Preparedness,Insurance,Preparedness,majority
